Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
834	0.262590	166	0.771084	4.283463	834	0.262590	0.347000	0.365424	
863	0.292005	137	0.861314	4.283463	863	0.292005	0.370000	0.365437	
825	0.256970	175	0.737143	4.283463	825	0.256970	0.341000	0.365367	
848	0.304245	152	0.796053	4.283463	848	0.304245	0.379000	0.365406	
821	0.261876	179	0.860335	4.283463	821	0.261876	0.369000	0.365416	
840	0.265476	160	0.818750	4.283463	840	0.265476	0.354000	0.365384	
844	0.289100	156	0.807692	4.283463	844	0.289100	0.370000	0.365397	
828	0.263285	172	0.819767	4.283463	828	0.263285	0.359000	0.365379	
855	0.273684	145	0.772414	4.283463	855	0.273684	0.346000	0.365324	
808	0.284653	192	0.796875	4.283463	808	0.284653	0.383000	0.365374	
869	0.302647	131	0.839695	4.283463	869	0.302647	0.373000	0.365395	
821	0.231425	179	0.793296	4.283463	821	0.231425	0.332000	0.365301	
844	0.267773	156	0.782051	4.283463	844	0.267773	0.348000	0.365253	
821	0.275274	179	0.798883	4.283463	821	0.275274	0.369000	0.365264	
856	0.293224	144	0.840278	4.283463	856	0.293224	0.372000	0.365282	
817	0.276622	183	0.715847	4.283463	817	0.276622	0.357000	0.365259	
